791,Smoor,Yes,No,3.6,18,Bannerghatta Road,Dessert Parlor,NA,"Desserts, Cafe, Beverages",900,Cafes
792,Kalmane Koffees,No,No,3.9,78,Bannerghatta Road,Cafe,"Brownie, Filter Coffee",Cafe,350,Cafes
793,Shee-Sha Cafe,No,Yes,3.6,39,Bannerghatta Road,"Cafe, Casual Dining",NA,"Cafe, North Indian, Chinese, Continental",800,Cafes
794,Brews N Bites,Yes,No,2.7,48,Bannerghatta Road,"Quick Bites, Cafe",Thin Crust Pizza,"Chinese, Fast Food, Cafe, Street Food, Finger Food",650,Cafes
795,D2V Cafe,No,No,3.6,13,Bannerghatta Road,Cafe,NA,Cafe,700,Cafes
796,Cafe Talk,No,No,3.3,14,Bannerghatta Road,"Cafe, Casual Dining",NA,"Cafe, Continental, North Indian, Bakery, Desserts",700,Cafes
797,Cafe Choco Craze,No,No,3.7,9,Bannerghatta Road,Cafe,NA,"Cafe, Fast Food, Desserts",400,Cafes
798,Me N U,No,No,0,0,Bannerghatta Road,Quick Bites,NA,"Finger Food, Wraps, Cafe, Continental, Healthy Food",500,Cafes
799,Slate Cafe,Yes,No,4.1,46,JP Nagar,Cafe,"Pasta, Sandwiches","Cafe, Sandwich, Burger",600,Cafes
800,Dialogues,No,No,4,129,JP Nagar,Cafe,"Mayo Sandwich, Pasta, Egg Sandwich, Coffee, Potato Wedges, Vegetable Noodles, Fries","Cafe, Continental",600,Cafes
801,Cafe Zuppa,Yes,No,0,0,JP Nagar,Cafe,NA,"Cafe, Pizza, Fast Food",450,Cafes
802,Mudpipe Cafe,Yes,Yes,3.9,727,JP Nagar,Cafe,"Coffee, Pizza, Nachos, Kit Kat Shake, Garlic Bread, Mexican Rice, Burgers","Cafe, Continental, North Indian",800,Cafes
804,TAB - Take A Break,No,No,4.1,521,JP Nagar,Cafe,"Pizza, Salads, Pasta, Sandwiches, Veg Quiche, Coffee, Tea","Cafe, Continental, Italian",550,Cafes
807,Cafe Potpourri,Yes,No,3.7,131,JP Nagar,Cafe,"Poha, Coffee, Pav Bhaji, Masala Chai, Sattu Paratha, Sandwich","Cafe, Sandwich, North Indian, Beverages, Desserts",400,Cafes
808,De Oxford Cafe,No,No,3.7,34,JP Nagar,Cafe,NA,"Cafe, Beverages, Fast Food",500,Cafes
809,Vinaya Coffee Moments,Yes,No,3.7,46,JP Nagar,Cafe,"Filter Coffee, Pizza, Pasta","Burger, Cafe, Desserts, Sandwich, Italian",450,Cafes
810,Brew Point,Yes,No,3.6,10,JP Nagar,Cafe,NA,"Cafe, American, Burger, Sandwich, Fast Food",500,Cafes
811,The Cravery,Yes,No,2.6,18,JP Nagar,Cafe,NA,"Continental, Burger, Beverages, Cafe, Italian, Rolls",500,Cafes
813,Anju's Cafe,No,No,3.4,6,JP Nagar,Cafe,NA,"Cafe, North Indian",600,Cafes
814,Skytouch Le Cafe,Yes,No,3.7,127,JP Nagar,Cafe,"Pizza, Pasta, Bubble Tea, Brownie, Pancakes, Cheesy Garlic Bread, Chocolate Waffles","Cafe, Italian, Desserts",700,Cafes
816,Hearts Unlock Cafe,No,No,3.2,11,BTM,Cafe,NA,"Cafe, Healthy Food",500,Cafes
817,eat.fit,Yes,No,4.5,1178,BTM,Delivery,"Healthy Breakfast, Salads, Date Pudding, Chicken Curry, Hakka Noodles, Fruit Bowl, Dal Makhani","Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500,Delivery
818,Sai Abhiruchi,Yes,No,3.7,335,BTM,Casual Dining,"Dum Biryani, Dal Fry, Paneer Biryani","Andhra, North Indian, Biryani",800,Delivery
819,Capsicum Family Restaurant,Yes,No,3.8,254,BTM,Casual Dining,Mutton Biryani,"Biryani, North Indian",800,Delivery
820,BoMagic,Yes,No,3.6,21,Bannerghatta Road,Quick Bites,NA,"North Indian, South Indian, Seafood, Rolls",400,Delivery
821,Maa'r Rannaghor,Yes,No,3.8,20,JP Nagar,Quick Bites,NA,"Bengali, Chinese",400,Delivery
822,Easy Bites,Yes,No,4.1,63,JP Nagar,"Takeaway, Delivery","Sandwich, Crispy Chicken, French Fries","Fast Food, Sandwich",300,Delivery
823,Hiyar Majhe Kolkata,Yes,No,4,244,BTM,Quick Bites,"Radhaballavi, Biryani, Egg Noodles, Egg Roll, Fish Curry, Egg Devils, Thali","Bengali, North Indian",400,Delivery
824,Dabba Gosht,Yes,No,3.4,9,JP Nagar,"Takeaway, Delivery",NA,"Arabian, Middle Eastern",400,Delivery
826,Punjabites,Yes,No,3.7,5,JP Nagar,"Takeaway, Delivery",NA,"North Indian, Charcoal Chicken",400,Delivery
827,Sri Lakshmi Dhaba,Yes,No,2.9,255,BTM,Quick Bites,"Paratha, Shahi Paneer",North Indian,250,Delivery
829,Swadista Aahar,Yes,No,4.1,775,BTM,Quick Bites,"Panneer Butter Masala, Idli, Masala Dosa, Vada, Coffee, Roti, Thali","South Indian, North Indian, Chinese, Street Food",300,Delivery
830,Vegetarea,Yes,No,3.9,38,BTM,"Takeaway, Delivery",NA,South Indian,250,Delivery
831,Al-Bek,Yes,No,3.6,208,JP Nagar,"Takeaway, Delivery","Chicken Grill, Biryani","Biryani, North Indian, Charcoal Chicken, Chinese, Seafood, Rolls",300,Delivery
832,Aniram's,Yes,No,4.1,739,JP Nagar,Delivery,"Chilli Chicken, Butter Chicken, Kadhai Paneer, Hyderabadi Chicken Biryani, Jeera Rice, Ghee Rice, Chicken Masala","Chinese, North Indian",500,Delivery
833,Punjabi Nawabi,Yes,No,3.8,310,Bannerghatta Road,Quick Bites,"Dal Makhani, Lassi, Butter Chicken, Panneer Butter Masala, Mix Veg, Saag, Butter Naan",North Indian,400,Delivery
834,YummRajj,Yes,No,3.3,42,BTM,Quick Bites,NA,Fast Food,500,Delivery
835,Swad Punjab Da,Yes,No,4,126,BTM,Quick Bites,"Lassi, Roti, Veg Thali, Aloo Paratha, Egg Curry",North Indian,150,NA
837,Roti Wala,Yes,No,4,197,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,Delivery
838,Midnight Mania,Yes,No,4.1,601,BTM,Quick Bites,"Peri Peri Chicken, Chicken Pizza, White Pasta, Kit Kat Shake","Pizza, Italian, Beverages",700,Delivery
839,Kitchens@JP Nagar,Yes,No,3.9,488,JP Nagar,"Takeaway, Delivery",Vegetable Biryani,"Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra",400,Delivery
840,Krishna Kuteera,Yes,No,4,396,Bannerghatta Road,Quick Bites,"Pav Bhaji, Coffee, Set Dosa, Vada, Masala Poori","South Indian, North Indian, Chinese",400,Delivery
841,Apna Punjab,Yes,No,3.6,474,BTM,Quick Bites,"Thali, Egg Masala, Chole, Paratha, Roti, Butter Chicken, Paneer Manchurian","North Indian, Chinese, Fast Food",450,Delivery
842,Paratha Junction,Yes,No,2.9,172,BTM,Quick Bites,"Paratha, Kadai Paneer","North Indian, Chinese",300,Delivery
843,Nellore Bhojanam,Yes,No,3.1,175,Bannerghatta Road,Quick Bites,Biryani,Andhra,250,Delivery
844,Momoz,Yes,No,4,939,BTM,Casual Dining,"Momos, Noodles, Thukpa, Crispy Honey Chicken, Manchow Soup, Manchurian, Chicken Momo","Chinese, Momos",600,Delivery
845,Kalingas,Yes,No,3.9,173,BTM,Quick Bites,"Rasgulla, Mutton Kosha, Chicken Kasha, Samosa Chaat, Kheer, Veg Thali","Oriya, Fast Food",250,Delivery
846,Kanteen The Eatery,Yes,No,3.9,77,Bannerghatta Road,Quick Bites,"Chole Bhature, Pav Bhaji, Misal Pav",North Indian,400,Delivery
847,Kullad Cafe,Yes,No,3.9,326,BTM,Cafe,"Poha, Coffee, Chai, Rolls, Ginger Tea, Aloo Paratha, Elaichi Tea","North Indian, Cafe, Fast Food, Beverages",200,Delivery
849,Litti Twist,Yes,No,4.1,464,BTM,Quick Bites,"Litti, Liti Chokha, Lassi, Tea, Paratha, Thali, Chai","North Indian, Bihari",300,Delivery
852,Cakebuy,Yes,No,3.9,70,Bannerghatta Road,Dessert Parlor,Chocolate Truffle,Desserts,350,Delivery
854,Poha House,Yes,No,0,0,BTM,Quick Bites,NA,Maharashtrian,200,Delivery
855,Bathinda Tandoor,Yes,No,0,0,BTM,Quick Bites,NA,North Indian,300,Delivery
857,Delight Food,Yes,No,2.6,171,BTM,Casual Dining,NA,"Andhra, Chinese, Biryani",450,Delivery
858,Andhra Kitchen,Yes,No,3.9,158,Bannerghatta Road,"Takeaway, Delivery",NA,"Andhra, Biryani",400,Delivery
859,Veg By Nature,Yes,No,3.4,14,JP Nagar,"Takeaway, Delivery",NA,North Indian,200,Delivery
861,Chicken Magic,Yes,No,3.7,207,BTM,Quick Bites,NA,"Chinese, North Indian",300,Delivery
864,Swathi Restaurant,Yes,No,3.9,14,JP Nagar,"Takeaway, Delivery",NA,"Andhra, North Indian, Chinese",400,Delivery
865,Fresh Kitchen,Yes,No,3.4,13,Bannerghatta Road,Casual Dining,NA,"North Indian, Chinese",600,Delivery
866,Hind Ka Chulah,Yes,No,3.8,181,Bannerghatta Road,Food Court,"Butter Chicken, Chole, Chicken Tikka, Biryani Combo, Roti, Tandoori Chicken, Naan","North Indian, Biryani",600,Delivery
867,Kuttanad,Yes,No,3.6,140,Bannerghatta Road,Quick Bites,NA,"Kerala, South Indian",200,Delivery
868,New Mahesh Friends Food Corner,Yes,No,3.2,44,BTM,Quick Bites,NA,"North Indian, Chinese",300,Delivery
869,Bohra Bohra Caf,Yes,No,3.6,43,JP Nagar,Quick Bites,"Fruit Custard, Russian Cutlet",Bohri,300,Delivery
871,Shree Krishna Sannidhi,Yes,No,3.4,76,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese",450,Delivery
872,BingeJoy!,Yes,No,3.6,16,JP Nagar,Kiosk,NA,"Biryani, Chinese, Fast Food",100,Delivery
873,Shiv Sai Hotel,Yes,No,3.5,74,Bannerghatta Road,Quick Bites,NA,North Indian,400,Delivery
874,MRA,Yes,No,3.9,20,BTM,"Takeaway, Delivery",NA,Bakery,200,Delivery
877,Burj Hotel,Yes,No,3.5,53,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese",350,Delivery
878,Shaadi Ki Biryani,Yes,No,3.1,28,BTM,"Takeaway, Delivery",NA,"Biryani, North Indian, Mughlai",400,Delivery
880,Madeena Hotel,Yes,No,3.9,50,Bannerghatta Road,Quick Bites,NA,"North Indian, Mughlai, Biryani",400,Delivery
881,Biryani Durbar,Yes,No,3.7,128,Bannerghatta Road,"Takeaway, Delivery","Chicken Biryani, Chicken Kebab","Biryani, North Indian",400,Delivery
883,Mahesh Friends Food Center,Yes,No,2.9,126,BTM,Quick Bites,Lassi,"Chinese, North Indian",300,NA
884,Juice Shop,Yes,No,3.4,24,JP Nagar,"Takeaway, Delivery",NA,"Juices, Beverages, Ice Cream",150,Delivery
888,Dadi's Dum Biryani,Yes,Yes,4,739,Bannerghatta Road,Casual Dining,"Chicken Biryani, Basmati Rice, Prawn, Tandoori Chicken, Vegetable Biryani, Galauti Kebab, Faluda","Biryani, North Indian, Mughlai",800,NA
889,Krishna Kuteera South,Yes,No,4,117,Bannerghatta Road,Casual Dining,NA,"South Indian, North Indian, Chinese",500,Delivery
890,Alankrutha,Yes,No,3.9,255,BTM,Casual Dining,"Chicken Biryani, Hyderabadi Biryani, Dum Biryani","Andhra, Biryani, North Indian, Chinese",500,Delivery
891,Paradise,Yes,No,4,1974,JP Nagar,Casual Dining,"Kalmi Kabab, Hyderabadi Dum Biryani, Vegetable Biryani, Haleem, Supreme Mutton Biryani, Paneer Tikka, Hyderabadi Mutton Biryani","Biryani, North Indian, Kebab",800,NA
892,Kabab Mehal,Yes,No,3.7,65,JP Nagar,Quick Bites,NA,"Kebab, North Indian, Fast Food, Beverages",400,Delivery
893,Mughlai Kitchen,Yes,No,3.5,269,BTM,NA,"Momos, Oreo Shake","Mughlai, North Indian, Chinese, Momos",600,Delivery
895,Sri Punjabi Dhaba,Yes,No,3.3,39,BTM,Dhaba,NA,North Indian,400,Delivery
896,Arabian Mexico,Yes,No,3.4,43,Bannerghatta Road,Quick Bites,NA,"Fast Food, Arabian",400,Delivery
897,CakeZone,Yes,No,3.7,13,JP Nagar,"Takeaway, Delivery",NA,"Bakery, Desserts",200,Delivery
898,Fujian Express,Yes,No,3.6,34,JP Nagar,Quick Bites,NA,"Chinese, Thai",200,Delivery
899,Indian Food,Yes,No,2.9,345,BTM,"Takeaway, Delivery",NA,"North Indian, Biryani, Chinese, Momos",450,Delivery
900,Tandoori Paradise,Yes,No,3.5,8,BTM,Delivery,NA,"North Indian, Chinese",600,Delivery
901,Kolkata Kathi Rolls,Yes,No,3.8,23,JP Nagar,Quick Bites,NA,Rolls,150,Delivery
902,Adithya,Yes,No,4,332,JP Nagar,Quick Bites,"Neer Dosa, Coffee, Pav Bhaji, Khali Dosa, Panipuri, Masala Dosa, Tea","South Indian, North Indian, Chinese",300,Delivery
903,Cheesiano Pizza,Yes,Yes,4,199,JP Nagar,Quick Bites,"Pasta, Fries, Cheesiano Pizza, Veggie Pizza, Cheesy Garlic Bread, Peri Peri Paneer Pizza","Pizza, Italian",700,Delivery
905,Le Arabia,Yes,No,0,0,JP Nagar,Casual Dining,Chicken Biryani,"North Indian, Mughlai",600,Delivery
906,Nati Palace,Yes,No,3.5,11,JP Nagar,Quick Bites,NA,"South Indian, North Indian",200,Delivery
908,Dande's Hyderabad Biryani,Yes,No,3.8,207,Bannerghatta Road,Casual Dining,"Chicken Boneless Biryani, Lemon Chicken, Dum Biryani","Biryani, Andhra, North Indian",700,Delivery
909,Upahara Bhavan,Yes,No,3.8,55,Bannerghatta Road,Quick Bites,"Masala Dosa, Idli, Coffee, Vada, Set Dosa","South Indian, North Indian, Chinese",300,Delivery
910,Sher-E-Punjab,Yes,No,3.2,19,BTM,Quick Bites,NA,"North Indian, Chinese",400,Delivery
911,Shuddh Desi Khana,Yes,No,4,597,Bannerghatta Road,Quick Bites,"Paratha, Chicken Kebab, Biryani, Lassi, Butter Chicken, Veg Kolhapuri, Pahari Chicken",North Indian,400,Delivery
912,Karama Restaurant,Yes,No,3.5,16,JP Nagar,"Takeaway, Delivery",NA,Arabian,400,Delivery
913,Jaganath Hotel and Restaurant,Yes,No,3.6,35,JP Nagar,Quick Bites,NA,"North Indian, Chinese",200,Delivery
916,Aramane Donne Biriyani,Yes,No,3.9,189,BTM,Quick Bites,"Egg Biryani, Donne Biryani","Biryani, Fast Food",300,NA
918,Mani's Dum Biryani,Yes,No,4.2,373,JP Nagar,Casual Dining,"Paneer Biryani, Raita, Gulab Jamun, Vegetable Biryani, Dum Biryani, Chicken Boneless Biryani, Chicken Kebab Biryani","Biryani, Kebab",750,Delivery
919,Amontron,Yes,No,3.9,435,BTM,Casual Dining,"Katla Kalia, Basanti Pulao, Biryani, Aloo Posto, Mutton Kosha, Ilish, Mutton Dak Bunglow",Bengali,650,Delivery
920,A M Biryani Hotel,Yes,No,3.3,6,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese, Biryani, Fast Food",300,Delivery
921,Birinz,Yes,No,4.1,292,BTM,Casual Dining,"Chicken Boneless Biryani, Hyderabadi Biryani, Egg Chilli, Tomato Soup, Mutton Biryani, Butter Chicken Biryani, Paneer Biryani","Biryani, Chinese, Mughlai, Fast Food, Kebab",700,NA
923,Hyderabadi Bawarchi,Yes,No,3.2,133,Bannerghatta Road,Casual Dining,"Raita, Vegetable Biryani, Hyderabadi Biryani, Chicken Curry, Chicken Biryani","North Indian, Chinese, Biryani",500,NA
924,Fish Chain,Yes,No,3.9,37,JP Nagar,"Takeaway, Delivery",Fish Curry,"Seafood, BBQ, Biryani",250,Delivery
925,Prasiddhi Food Corner,Yes,No,3.7,170,JP Nagar,Quick Bites,Coffee,"Fast Food, North Indian, South Indian",200,Delivery
926,Biriyani Bhatti,Yes,No,3.7,21,BTM,Quick Bites,NA,"Chinese, Hyderabadi, North Indian",400,Delivery
927,Hyderabad Biryaani House,Yes,No,3.6,794,Bannerghatta Road,Casual Dining,"Hyderabadi Biryani, Chicken Biryani, Raita, Mutton Biryani, Vegetable Biryani, Butter Chicken, Basmati Rice","Biryani, North Indian, Chinese",550,Delivery
928,Galito's,Yes,No,4.6,404,Bannerghatta Road,Casual Dining,"Chicken Grill, Garlic Bread, Mocktails, Burgers, Fries, Salads, Pudding","African, Burger",1000,NA
929,C. K. Mega Hot Food,Yes,No,3.9,100,BTM,Casual Dining,NA,"Chinese, Momos",600,Delivery
931,Red Chilli Restaurant,Yes,No,3.2,93,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese",350,Delivery
932,RSS Donne Biryani,Yes,No,3.3,58,BTM,Quick Bites,NA,Biryani,300,Delivery
933,Rajdhani Thali Restaurant,Yes,Yes,3.9,561,Bannerghatta Road,Casual Dining,"Mango Lassi, Dhokla, Khichda, Kesaria Lassi, Rajdhani Thali, Rabri, Buttermilk",North Indian,900,Delivery
934,PHEW (Play Hard Eat Wild),Yes,Yes,3.9,486,BTM,Cafe,"Noodles, Shawarma, Brownie, Chicken Nachos, Veg Platter, Manchurian, Onion Rings","Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",700,Delivery
935,New Kabab Zone,Yes,No,3.6,102,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese, Biryani, Rolls",500,NA
936,Bawarchi Paradise,Yes,No,3.5,89,Bannerghatta Road,Quick Bites,NA,"North Indian, Biryani",500,Delivery
937,Shree Udupi Grand,Yes,No,3.5,17,Kanakapura Road,Casual Dining,NA,"South Indian, Chinese, North Indian",450,Delivery
938,Chicken County Grand,Yes,No,3.9,320,Bannerghatta Road,Casual Dining,"Chicken Grill, Fish, Shawarma, Rolls, Tandoori Chicken, Hyderabadi Chicken, Chicken Roll","North Indian, Chinese",650,Delivery
940,Darjeeling Momos & Fast Food Center,Yes,No,3.8,37,Bannerghatta Road,Quick Bites,NA,"Fast Food, Momos",250,Delivery
941,Veruthe Oru Thattukada,Yes,No,3.7,27,BTM,Quick Bites,NA,"Kerala, South Indian",400,Delivery
942,Savoury - Sea Shell Restaurant,Yes,Yes,3.9,1227,Bannerghatta Road,Casual Dining,"Shawarma, Biryani, Chicken Grill, Rolls, Tomato Soup, Haleem, Sea Food","Arabian, North Indian, Chinese, Seafood, Biryani, Rolls, Beverages",900,Delivery
943,Warm Oven,Yes,No,3.9,32,BTM,Bakery,NA,"Bakery, Desserts",500,Delivery
946,Kundana,Yes,No,3.7,110,Bannerghatta Road,Casual Dining,"Lemon Chicken, Chicken Dum Biryani, Mutton Biryani","Andhra, Biryani",800,Delivery
947,Food Ka Masti,Yes,No,3.2,45,Bannerghatta Road,Delivery,NA,"North Indian, Chinese, South Indian",400,Delivery
948,The Shawarma Shop,Yes,No,4.1,381,BTM,Quick Bites,"Rumali Roti, Rumali Shawarma, Burgers, Shawarma Burger",Arabian,250,Delivery
949,Momo Junction,Yes,No,3.8,87,Bannerghatta Road,"Takeaway, Delivery",NA,"Fast Food, Momos",100,Delivery
950,Antilla Aromas,Yes,No,3.7,18,Bannerghatta Road,Dessert Parlor,NA,"Desserts, Ice Cream",300,Delivery
952,Punjabi Food Corner,Yes,No,3,353,JP Nagar,Quick Bites,"Kheer, Lassi, Paratha, Amritsari Kulcha, Dal Makhani, Chole Bhature, Aloo Kulcha","North Indian, Chinese, Street Food",400,Delivery
953,Mealer.in,Yes,No,4,205,JP Nagar,Delivery,"Rajma, Dal Makhani, Kadhi Chawal, Dal Tadka","North Indian, Biryani",450,Delivery
954,Pathaan Sir,Yes,No,3.9,183,BTM,Quick Bites,"Rolls, Momos, Paratha, Chicken Tikka Roll, Mutton Keema, Egg Roll","Fast Food, Rolls, Momos",250,Delivery
955,Cold Stone Creamery,Yes,No,3.9,99,Bannerghatta Road,Dessert Parlor,"Brownie, Chocolate Devotion, Icecream Cake, Cotton Candy Ice Cream, Coffee, Strawberry Smoothie","Ice Cream, Desserts",400,Delivery
957,Amritsari Kulcha Land,Yes,No,4.1,260,JP Nagar,Quick Bites,"Lassi, Amritsari Kulcha, Punjabi Kulcha, Paneer Kulcha, Punjabi Chole, Aloo Kulcha, Paratha",North Indian,300,Delivery
958,Chokha Chowka,Yes,No,3.9,355,BTM,Quick Bites,"Chaat, Samosa, Thali, Sweet Lassi, Biryani, Egg Roll, Masala Paneer","North Indian, Chinese",400,Delivery
959,Gorbandh,Yes,No,4.1,83,BTM,Quick Bites,"Aloo Paratha, Samosa, Kachori, Poha, Chaat","Fast Food, North Indian",400,Delivery
960,Grills & Rolls,Yes,No,2.5,321,JP Nagar,Quick Bites,"Shawarma, Chicken Grill, Tandoori Chicken, Butter Chicken, Rolls, Chicken Tikka, Grape Juice","North Indian, Chinese, Fast Food, Rolls, Juices",400,Delivery
961,Bathinda Junction,Yes,No,3.9,362,BTM,Casual Dining,"Lassi, Shikanji, Dal Makhani, Makke Ki Roti, Butter Chicken, Paneer Punjabi, Chicken Curry",North Indian,600,Delivery
962,Stories,Yes,Yes,4.2,2166,JP Nagar,"Pub, Casual Dining","Cocktails, Pizza, Fries, Pasta, Chicken Sizzler, Mocktails, Long Island Iced Tea","American, Chinese, Continental, North Indian",1200,NA
963,New Gongura's,Yes,No,3.7,43,BTM,Casual Dining,NA,"Andhra, Biryani, North Indian, Chinese",550,Delivery
964,Sagar Grand,Yes,No,3.8,30,Bannerghatta Road,Quick Bites,NA,"South Indian, North Indian, Chinese",300,Delivery
966,UBQ By Barbeque Nation,Yes,No,3.4,9,JP Nagar,Delivery,NA,"North Indian, BBQ, Biryani, Kebab",450,Delivery
967,Agarwal Food Service,Yes,No,3.8,265,Bannerghatta Road,Delivery,NA,"North Indian, Chinese, Biryani",400,Delivery
968,Daniyal's,Yes,No,3.1,41,BTM,Quick Bites,NA,"North Indian, Biryani, Mughlai, Kebab",800,Delivery
969,Seasons,Yes,Yes,3.8,500,Bannerghatta Road,Casual Dining,"Biryani, Sea Food, Egg Masala, Barbeque Chicken, Fish Grill, Appam, Raita","North Indian, South Indian, Chinese, Seafood, Kerala, Arabian, Juices",1000,Delivery
970,Chef Delicacies,Yes,No,3.1,7,JP Nagar,"Takeaway, Delivery",NA,"Kebab, Rolls, Charcoal Chicken",400,Delivery
972,Indiana Burgers,Yes,No,3.4,23,BTM,Delivery,NA,Burger,300,Delivery
973,Moksha,Yes,No,3.6,42,Kanakapura Road,"Casual Dining, Bar",NA,"Chinese, North Indian, Andhra, South Indian",1500,Delivery
974,Marwa Restaurant,Yes,Yes,3.5,551,Bannerghatta Road,Casual Dining,"Kalmi Kabab, Gulab Jamun, Chicken Grill, Shawarma Roll, Vegetarian, Barbeque Chicken, Dal Fry","North Indian, Chinese, Fast Food, BBQ",600,Delivery
976,Shanghai Court,Yes,No,4.2,421,Bannerghatta Road,Casual Dining,"Chicken Manchow Soup, Hunan Chicken, Pad Thai, Singapore Noodles, Dragon Rolls, Momos, Thai Red Curry","Chinese, Thai",700,Delivery
977,Akshaya Donne Biriyani,Yes,No,3.1,38,JP Nagar,Quick Bites,NA,"Biryani, South Indian, Kebab",300,Delivery
979,Bhojohori Manna,Yes,No,3.7,662,JP Nagar,Casual Dining,"Fish, Kosha Mangsho, Mishti Doi, Aam Panna, Prawn, Nolen Gurer Ice Cream, Luchi","Bengali, Mughlai",650,Delivery
980,Richie Rich,Yes,No,3.1,14,JP Nagar,"Takeaway, Delivery",NA,"Desserts, Ice Cream, Beverages",250,Delivery
981,Hunger Bee,Yes,No,3.8,54,Bannerghatta Road,Quick Bites,"Chicken Curry, Chicken Biryani, Jeera Rice, Paneer Biryani, Ghee Rice, Roti, Aloo Matar","Biryani, North Indian, South Indian",500,Delivery
982,Yum In My Tum,Yes,No,4.1,92,BTM,Quick Bites,"Momos, Manchow Soup, Pizza Sandwich, Spring Roll, Noodles, Fries, Fried Rice","Chinese, Continental, Fast Food, Healthy Food",300,Delivery
983,Maggi N Maggi House,Yes,No,3.4,22,Bannerghatta Road,"Takeaway, Delivery",NA,Fast Food,300,Delivery
984,Fresh Dinner,Yes,No,3.1,105,Bannerghatta Road,"Takeaway, Delivery",NA,"North Indian, Biryani",500,Delivery
985,B.M.W Bhookh Mitaane Wala,Yes,No,3.5,8,JP Nagar,Quick Bites,NA,"North Indian, South Indian, Chinese",500,Delivery
986,Biryani Miya,Yes,No,3.7,36,JP Nagar,Delivery,Chicken Biryani,"Biryani, North Indian",600,Delivery
987,Krispy Kreme,Yes,No,3.7,14,Bannerghatta Road,Dessert Parlor,NA,"Desserts, Beverages",300,Delivery
988,Paani Kum Chai,Yes,No,4,23,JP Nagar,Beverage Shop,NA,"Beverages, Fast Food",200,Delivery
989,Chulha Chauki Da Dhaba,Yes,No,4.2,2350,JP Nagar,Casual Dining,"Egg Chilli, Chilli Babycorn, Chicken Curry, Sweet Lassi, Palak Paneer, Chaach, Butter Chicken",North Indian,800,Delivery
990,Hotel Brundavan,Yes,No,0,0,Bannerghatta Road,Quick Bites,NA,"South Indian, North Indian, Chinese",250,Delivery
993,Magis Parattha Roll,Yes,No,3.7,184,BTM,Quick Bites,"Rolls, Chicken Roll, Tandoori Chicken, Biryani, Chicken Lollipop, Paratha, Chicken Grill","Fast Food, North Indian, Chinese, Mughlai, Rolls",400,NA
994,Elegant Dining,Yes,Yes,3.6,225,Bannerghatta Road,Casual Dining,"Chicken Tikka, Chicken Biryani, Roti, Naan, Panneer Butter Masala","Biryani, North Indian, Chinese",700,Delivery
995,AlienSip,Yes,No,3.6,11,BTM,Beverage Shop,NA,Juices,200,Delivery
996,Waffle Head,Yes,No,4,35,BTM,"Dessert Parlor, Beverage Shop","Marshmallow, Chocolate Waffles","Desserts, Beverages, Bakery, Ice Cream",300,Delivery
997,Samruddhi Biryani,Yes,No,3,45,Bannerghatta Road,Delivery,NA,"Biryani, North Indian",700,Delivery
999,Basmati Delights,Yes,No,4,869,BTM,Delivery,"Tandoori Chicken, Mutton Biryani, Andhra Biryani, Raita, Hyderabadi Dum Biryani, Chicken Boneless Biryani, Vegetable Biryani","Biryani, Chinese, Mughlai, Fast Food, Kebab",500,Delivery
1000,Charlee's Chicken,Yes,No,3.2,34,Bannerghatta Road,Quick Bites,NA,"Rolls, Chinese, Fast Food",300,Delivery
1001,Samosa Singh,Yes,No,4,153,JP Nagar,Quick Bites,"Samosa, Chicken Chettinad, Murgh Makhani","Street Food, Fast Food, Rolls, Desserts",200,Delivery
1002,Cravings,Yes,No,3.7,139,Bannerghatta Road,Quick Bites,"Malai Kofta, Sandwiches, Aloo Paratha, Chole Bhature, Panneer Butter Masala, Kulcha, Poori Chole","North Indian, Chinese, Rolls",400,Delivery
1003,Nagas,Yes,No,3.1,10,JP Nagar,Quick Bites,NA,Andhra,300,Delivery
1004,Thalassery Restaurant,Yes,No,0,0,Bannerghatta Road,Casual Dining,NA,"Seafood, Biryani, South Indian, North Indian, Chinese, Arabian, Kebab, Kerala",600,Delivery
1005,Matka,Yes,No,3.7,181,Bannerghatta Road,Delivery,Biryani,"Biryani, North Indian",500,Delivery
1006,Punjabi Swag,Yes,No,3.9,669,BTM,Casual Dining,"Lassi, Murgh Lababdar, Makke Ki Roti, Chaap, Butter Paneer, Butter Chicken, Patiala Paneer",North Indian,500,Delivery
1007,Taco Bell,Yes,No,3.7,168,Bannerghatta Road,Quick Bites,"Tacos, Fries, Nachos, Burrito","Mexican, American, Fast Food",600,Delivery
1008,Ambur Star Dum Biryani,Yes,No,3.4,17,Jayanagar,Quick Bites,NA,Biryani,100,Delivery
1009,Ahmed's Little Hut,Yes,No,0,0,BTM,Quick Bites,NA,Fast Food,250,Delivery
